seed,task,failure_family,split,episode,language_ambiguity,predicate_confidence,contact_force,support_relation,clearance,friction,deformation,temporal_order,tool_affordance,recovery_feasibility,violation_risk,damage_risk
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,nominal_abstraction,5,0.703659,0.808697,0.263054,0.292320,0.331382,0.230186,0.130883,0.877565,0.341901,0.463437,0.249803,0.171973
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,language_ambiguity_shift,0,0.817031,0.791932,0.267055,0.494975,0.517404,0.257596,0.255997,0.999000,0.656785,0.549261,0.305067,0.193956
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,language_ambiguity_shift,1,0.891636,0.919426,0.312499,0.466457,0.199103,0.355773,0.273708,0.999000,0.576205,0.498894,0.298357,0.208826
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,language_ambiguity_shift,2,0.954913,0.890060,0.230470,0.560643,0.334652,0.224344,0.280484,0.999000,0.732778,0.651669,0.305086,0.221332
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,language_ambiguity_shift,3,0.999000,0.942267,0.125261,0.547819,0.312080,0.270950,0.325696,0.999000,0.588452,0.534090,0.286278,0.226476
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,language_ambiguity_shift,4,0.958356,0.740320,0.121070,0.481310,0.218282,0.145311,0.283773,0.999000,0.865690,0.501440,0.235341,0.198912
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,language_ambiguity_shift,5,0.739757,0.939898,0.366371,0.436296,0.198578,0.433041,0.372205,0.999000,0.566083,0.573487,0.282474,0.220852
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,predicate_noise_shift,0,0.786773,0.999000,0.277963,0.747355,0.165294,0.195978,0.180406,0.999000,0.460201,0.530171,0.301608,0.200426
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,predicate_noise_shift,1,0.709759,0.999000,0.419722,0.653300,0.292419,0.420841,0.265786,0.999000,0.453068,0.531924,0.295293,0.220737
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,predicate_noise_shift,2,0.723393,0.999000,0.126714,0.567485,0.394142,0.291748,0.146217,0.999000,0.467326,0.625365,0.243847,0.236352
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,predicate_noise_shift,3,0.820953,0.999000,0.504917,0.567480,0.239667,0.329529,0.288351,0.999000,0.368179,0.536908,0.267850,0.187111
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,predicate_noise_shift,4,0.739059,0.999000,0.267120,0.620691,0.155148,0.300453,0.404425,0.999000,0.502403,0.455466,0.334127,0.192185
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,predicate_noise_shift,5,0.679712,0.999000,0.257313,0.604596,0.403304,0.336112,0.482514,0.999000,0.529925,0.414809,0.273662,0.236762
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,geometry_tolerance_shift,0,0.518220,0.911819,0.310315,0.476493,0.686720,0.488105,0.358973,0.912625,0.426259,0.706477,0.339788,0.255374
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,geometry_tolerance_shift,1,0.624662,0.734589,0.407249,0.482181,0.548390,0.401654,0.287495,0.991511,0.380906,0.394186,0.280845,0.201489
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,geometry_tolerance_shift,2,0.736860,0.722947,0.297480,0.325635,0.491027,0.400578,0.227729,0.900155,0.463130,0.661245,0.344673,0.211185
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,geometry_tolerance_shift,3,0.570104,0.816751,0.351784,0.374825,0.663831,0.289508,0.432865,0.999000,0.482961,0.572017,0.394867,0.226219
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,geometry_tolerance_shift,4,0.570061,0.832899,0.374556,0.510688,0.584347,0.368090,0.342856,0.933264,0.293160,0.324388,0.335154,0.217595
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,geometry_tolerance_shift,5,0.757764,0.837974,0.213708,0.403986,0.553669,0.288723,0.321394,0.999000,0.322872,0.532549,0.199695,0.208948
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,mechanics_ood_shift,0,0.562545,0.902146,0.491675,0.322720,0.264014,0.744242,0.545097,0.999000,0.242341,0.564785,0.333363,0.222625
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,mechanics_ood_shift,1,0.791872,0.728944,0.549883,0.560184,0.442497,0.671061,0.632650,0.999000,0.458272,0.447074,0.294290,0.227531
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,mechanics_ood_shift,2,0.577338,0.922965,0.587155,0.344612,0.504544,0.507366,0.752036,0.999000,0.403407,0.503930,0.386931,0.242133
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,mechanics_ood_shift,3,0.629085,0.848560,0.444414,0.288577,0.464892,0.506936,0.676962,0.999000,0.329010,0.656809,0.290765,0.221763
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,mechanics_ood_shift,4,0.669431,0.962849,0.532736,0.418423,0.443539,0.538435,0.662652,0.999000,0.281094,0.526631,0.324940,0.251638
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,mechanics_ood_shift,5,0.727570,0.924805,0.572250,0.533014,0.297328,0.456841,0.797121,0.976431,0.485347,0.501275,0.346322,0.255170
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,object_affordance_transfer,0,0.774968,0.894485,0.550342,0.313419,0.356276,0.472522,0.426265,0.999000,0.518312,0.701274,0.326697,0.232100
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,object_affordance_transfer,1,0.838773,0.978819,0.357808,0.489470,0.538833,0.327170,0.262694,0.989012,0.625979,0.575859,0.397194,0.225171
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,object_affordance_transfer,2,0.684310,0.928563,0.498354,0.368587,0.278764,0.524881,0.433132,0.999000,0.533815,0.562256,0.284573,0.199817
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,object_affordance_transfer,3,0.786474,0.986711,0.503361,0.495325,0.653278,0.420407,0.523926,0.999000,0.357646,0.470237,0.368460,0.240685
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,object_affordance_transfer,4,0.719261,0.999000,0.474401,0.325923,0.435894,0.425861,0.524149,0.999000,0.537160,0.461221,0.317458,0.267096
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,object_affordance_transfer,5,0.851543,0.937431,0.455268,0.353452,0.372803,0.285690,0.460235,0.999000,0.619170,0.351425,0.271862,0.231803
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,recovery_cost_pressure,0,0.985485,0.997528,0.395770,0.515342,0.384474,0.511572,0.388433,0.999000,0.492571,0.939282,0.323097,0.228748
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,recovery_cost_pressure,1,0.739297,0.879373,0.464973,0.604703,0.456891,0.346970,0.517370,0.999000,0.356196,0.637483,0.306686,0.284513
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,recovery_cost_pressure,2,0.689855,0.999000,0.290326,0.365541,0.480761,0.456582,0.660231,0.999000,0.386261,0.744398,0.326511,0.284838
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,recovery_cost_pressure,3,0.755626,0.999000,0.434173,0.507715,0.467657,0.319415,0.534503,0.999000,0.580280,0.871179,0.311839,0.278981
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,recovery_cost_pressure,4,0.711012,0.999000,0.420129,0.504914,0.536345,0.300566,0.552887,0.959537,0.762493,0.903060,0.387376,0.187850
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,recovery_cost_pressure,5,0.725235,0.728383,0.525482,0.448992,0.448218,0.244343,0.558323,0.999000,0.518786,0.825857,0.287461,0.265222
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,combined_adversarial_abstraction,0,0.970101,0.999000,0.586695,0.795438,0.580247,0.627483,0.634033,0.999000,0.624617,0.628250,0.378441,0.287717
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,combined_adversarial_abstraction,1,0.999000,0.999000,0.680287,0.705328,0.529748,0.497827,0.708725,0.999000,0.738908,0.611737,0.404108,0.241562
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,combined_adversarial_abstraction,2,0.880135,0.999000,0.651614,0.529170,0.786454,0.573826,0.698498,0.999000,0.688380,0.789068,0.412095,0.270376
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,combined_adversarial_abstraction,3,0.935980,0.783058,0.681056,0.631158,0.521219,0.629894,0.742589,0.999000,0.632336,0.720579,0.406200,0.323767
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,combined_adversarial_abstraction,4,0.823533,0.999000,0.626582,0.736000,0.627292,0.776872,0.567134,0.999000,0.762568,0.668608,0.442446,0.245720
3,mobile_manipulation_with_occlusion,temporal_precondition_loss,combined_adversarial_abstraction,5,0.947789,0.999000,0.756775,0.772132,0.680562,0.790419,0.754745,0.999000,0.567571,0.627353,0.382575,0.328864
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,nominal_abstraction,0,0.475833,0.705234,0.426326,0.320715,0.434124,0.421881,0.423639,0.333762,0.896370,0.481895,0.353226,0.282360
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,nominal_abstraction,1,0.613209,0.554424,0.429636,0.356741,0.474864,0.282011,0.257265,0.281988,0.944541,0.495142,0.332809,0.245828
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,nominal_abstraction,2,0.441033,0.798191,0.360761,0.126085,0.360167,0.356913,0.460876,0.339216,0.914317,0.387585,0.355452,0.293026
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,nominal_abstraction,3,0.576574,0.619817,0.470223,0.511673,0.399469,0.321372,0.286588,0.221853,0.904402,0.457331,0.361874,0.298624
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,nominal_abstraction,4,0.464514,0.726327,0.373540,0.343189,0.367439,0.266311,0.269352,0.357413,0.935845,0.396828,0.372246,0.277071
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,nominal_abstraction,5,0.555175,0.784308,0.344979,0.277210,0.423034,0.231029,0.289723,0.418686,0.942660,0.477622,0.331097,0.273305
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,language_ambiguity_shift,0,0.999000,0.962040,0.362821,0.401939,0.400310,0.316180,0.099813,0.709176,0.999000,0.494249,0.339374,0.240580
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,language_ambiguity_shift,1,0.935009,0.776771,0.557137,0.182022,0.466573,0.508472,0.207859,0.610538,0.999000,0.646989,0.388961,0.286747
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,language_ambiguity_shift,2,0.777496,0.990248,0.575842,0.373046,0.459653,0.190791,0.510463,0.553718,0.999000,0.346268,0.354231,0.264532
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,language_ambiguity_shift,3,0.674510,0.761813,0.386679,0.383994,0.381727,0.363819,0.529453,0.579959,0.999000,0.538117,0.362225,0.291276
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,language_ambiguity_shift,4,0.866558,0.879051,0.446655,0.545046,0.428511,0.308589,0.431547,0.684496,0.999000,0.531422,0.412498,0.331220
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,language_ambiguity_shift,5,0.732212,0.980284,0.431045,0.347754,0.359286,0.334171,0.326503,0.750905,0.999000,0.519207,0.323992,0.273987
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,predicate_noise_shift,0,0.740557,0.999000,0.435310,0.612339,0.455686,0.396256,0.446228,0.544090,0.999000,0.486898,0.405402,0.319419
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,predicate_noise_shift,1,0.597212,0.936909,0.473817,0.633539,0.429501,0.449244,0.332957,0.348926,0.999000,0.511125,0.432860,0.287745
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,predicate_noise_shift,2,0.643911,0.999000,0.427184,0.724845,0.405586,0.430614,0.277174,0.374305,0.999000,0.507921,0.382550,0.237458
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,predicate_noise_shift,3,0.798567,0.999000,0.449200,0.650184,0.322244,0.302157,0.408598,0.508328,0.999000,0.529517,0.387615,0.295573
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,predicate_noise_shift,4,0.650696,0.999000,0.568724,0.688180,0.344320,0.428183,0.368796,0.275139,0.999000,0.562588,0.370514,0.249213
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,predicate_noise_shift,5,0.672060,0.999000,0.430169,0.674758,0.554426,0.394143,0.272427,0.482947,0.999000,0.422755,0.469103,0.269557
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,geometry_tolerance_shift,0,0.479890,0.931830,0.533236,0.438570,0.683815,0.351909,0.333896,0.288032,0.999000,0.318306,0.439784,0.283030
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,geometry_tolerance_shift,1,0.607407,0.999000,0.601235,0.473640,0.591870,0.321450,0.351311,0.408543,0.922121,0.494261,0.424672,0.268883
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,geometry_tolerance_shift,2,0.657837,0.936775,0.377455,0.471060,0.681122,0.355892,0.391518,0.451370,0.999000,0.393874,0.422804,0.270018
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,geometry_tolerance_shift,3,0.450537,0.844617,0.461557,0.398870,0.732419,0.329520,0.571275,0.342737,0.885405,0.643521,0.450972,0.312148
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,geometry_tolerance_shift,4,0.544797,0.900563,0.612351,0.469285,0.616638,0.397767,0.235873,0.450843,0.895636,0.515720,0.440807,0.301257
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,geometry_tolerance_shift,5,0.550156,0.982525,0.251040,0.400955,0.565079,0.382815,0.459310,0.371119,0.999000,0.426741,0.418078,0.312693
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,mechanics_ood_shift,0,0.577833,0.837688,0.924356,0.321168,0.400753,0.688025,0.792849,0.298699,0.946979,0.457404,0.428575,0.387972
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,mechanics_ood_shift,1,0.543730,0.968131,0.778315,0.282750,0.673710,0.620842,0.448792,0.384086,0.999000,0.441061,0.473654,0.325680
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,mechanics_ood_shift,2,0.599991,0.968897,0.931858,0.337049,0.597188,0.593670,0.808250,0.365792,0.999000,0.446133,0.502324,0.297770
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,mechanics_ood_shift,3,0.531876,0.999000,0.755439,0.320178,0.385836,0.794335,0.780188,0.430615,0.968795,0.405815,0.483851,0.315786
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,mechanics_ood_shift,4,0.756780,0.901868,0.727306,0.449591,0.521319,0.607294,0.450555,0.475612,0.965182,0.459323,0.403931,0.307130
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,mechanics_ood_shift,5,0.589669,0.820373,0.754383,0.177621,0.445970,0.631750,0.727874,0.489819,0.999000,0.580143,0.447046,0.383278
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,object_affordance_transfer,0,0.565473,0.899900,0.664420,0.378236,0.626270,0.502827,0.481101,0.620136,0.999000,0.479034,0.463445,0.309835
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,object_affordance_transfer,1,0.824179,0.777950,0.598565,0.449076,0.441968,0.509659,0.492561,0.666907,0.999000,0.456431,0.388829,0.307032
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,object_affordance_transfer,2,0.679867,0.923304,0.565891,0.512853,0.582750,0.515577,0.623678,0.557834,0.999000,0.588957,0.429809,0.362720
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,object_affordance_transfer,3,0.808256,0.932856,0.623211,0.542716,0.487352,0.618011,0.472798,0.618202,0.999000,0.549182,0.384451,0.280381
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,object_affordance_transfer,4,0.675068,0.999000,0.628487,0.512775,0.613122,0.586384,0.494534,0.461083,0.999000,0.447830,0.541140,0.307796
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,object_affordance_transfer,5,0.722522,0.971251,0.630633,0.429453,0.422107,0.561337,0.449565,0.414174,0.999000,0.447694,0.460374,0.278670
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,recovery_cost_pressure,0,0.699861,0.999000,0.586614,0.569990,0.384603,0.787876,0.512613,0.530663,0.999000,0.677101,0.434784,0.266450
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,recovery_cost_pressure,1,0.672487,0.904888,0.710407,0.642794,0.522231,0.453384,0.341788,0.369283,0.999000,0.879485,0.398520,0.300683
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,recovery_cost_pressure,2,0.784847,0.893630,0.733043,0.483564,0.465601,0.775983,0.546965,0.397845,0.999000,0.582077,0.451651,0.324802
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,recovery_cost_pressure,3,0.671989,0.819124,0.731610,0.535411,0.493278,0.535417,0.465330,0.553192,0.999000,0.708988,0.459744,0.370784
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,recovery_cost_pressure,4,0.875592,0.828607,0.632211,0.498905,0.588975,0.555362,0.618151,0.534731,0.999000,0.819956,0.414171,0.359366
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,recovery_cost_pressure,5,0.540906,0.863004,0.565458,0.572803,0.647318,0.592821,0.514080,0.403023,0.992984,0.770994,0.485766,0.318586
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,combined_adversarial_abstraction,0,0.948089,0.999000,0.697730,0.455891,0.726116,0.842780,0.765121,0.758354,0.999000,0.613426,0.486544,0.383702
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,combined_adversarial_abstraction,1,0.861972,0.999000,0.900353,0.755635,0.777683,0.715984,0.706829,0.697297,0.999000,0.727892,0.538420,0.336949
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,combined_adversarial_abstraction,2,0.835115,0.999000,0.739472,0.594320,0.630089,0.782640,0.613889,0.664824,0.999000,0.766481,0.494528,0.357582
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,combined_adversarial_abstraction,3,0.643156,0.999000,0.786442,0.682999,0.784085,0.672826,0.560940,0.570847,0.999000,0.585763,0.510344,0.337696
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,combined_adversarial_abstraction,4,0.973353,0.948327,0.819196,0.666123,0.632656,0.669179,0.619585,0.683163,0.999000,0.633491,0.560285,0.340948
3,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,combined_adversarial_abstraction,5,0.963236,0.999000,0.783844,0.633158,0.728973,0.707200,0.825411,0.663077,0.999000,0.848896,0.550197,0.371372
