method,split,seed,n,task_success,ci95_task_success,mechanical_violation_rate,ci95_mechanical_violation_rate,damage_unsafe_rate,ci95_damage_unsafe_rate,abstraction_failure_accuracy,ci95_abstraction_failure_accuracy,mechanics_retention_recall,ci95_mechanics_retention_recall,early_warning_recall,ci95_early_warning_recall,false_refinement_alarm_rate,ci95_false_refinement_alarm_rate,planning_cost,ci95_planning_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
oracle_mechanics_preserving_planner,predicate_noise_shift,2,48,0.553068,0.016089,0.173493,0.006453,0.143648,0.008148,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.245800,0.012582,0.110910,0.014701,0.245780,0.017464,1.000000,0.000000,0.861111,0.076173
oracle_mechanics_preserving_planner,predicate_noise_shift,3,48,0.552129,0.016191,0.175181,0.006701,0.143126,0.008196,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.245800,0.012582,0.111368,0.014808,0.244238,0.018052,1.000000,0.000000,0.857639,0.080199
oracle_mechanics_preserving_planner,predicate_noise_shift,4,48,0.550697,0.015751,0.175924,0.006190,0.145190,0.007899,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.245800,0.012582,0.111898,0.014793,0.240888,0.016885,1.000000,0.000000,0.843750,0.085573
oracle_mechanics_preserving_planner,predicate_noise_shift,5,48,0.553515,0.015626,0.173029,0.006566,0.143446,0.007819,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.245800,0.012582,0.110325,0.014645,0.246641,0.017179,1.000000,0.000000,0.881944,0.056679
oracle_mechanics_preserving_planner,predicate_noise_shift,6,48,0.551183,0.016009,0.175436,0.006365,0.144900,0.008097,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.245800,0.012582,0.111795,0.014821,0.241867,0.017459,1.000000,0.000000,0.840278,0.082507
oracle_mechanics_preserving_planner,predicate_noise_shift,7,48,0.551473,0.016139,0.175045,0.006362,0.145034,0.008109,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.245800,0.012582,0.111788,0.014837,0.242286,0.017739,1.000000,0.000000,0.833333,0.075340
oracle_mechanics_preserving_planner,predicate_noise_shift,8,48,0.552947,0.015910,0.173969,0.006925,0.143248,0.008142,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.245800,0.012582,0.110796,0.014701,0.245670,0.017851,1.000000,0.000000,0.861111,0.079811
oracle_mechanics_preserving_planner,predicate_noise_shift,9,48,0.552697,0.015863,0.173594,0.006586,0.144512,0.008251,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.245800,0.012582,0.110989,0.014660,0.244728,0.017506,1.000000,0.000000,0.847222,0.080107
oracle_mechanics_preserving_planner,recovery_cost_pressure,0,48,0.526300,0.016290,0.186363,0.007403,0.162570,0.008315,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.121605,0.015720,0.191466,0.018467,1.000000,0.000000,0.687500,0.102762
oracle_mechanics_preserving_planner,recovery_cost_pressure,1,48,0.522952,0.016477,0.190206,0.007153,0.163953,0.008581,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.123274,0.016057,0.184893,0.018763,1.000000,0.000000,0.635417,0.109462
oracle_mechanics_preserving_planner,recovery_cost_pressure,2,48,0.524148,0.016296,0.189295,0.007017,0.162585,0.008064,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.122624,0.015915,0.187602,0.018145,1.000000,0.000000,0.684028,0.098347
oracle_mechanics_preserving_planner,recovery_cost_pressure,3,48,0.523318,0.016373,0.190447,0.006710,0.162595,0.008186,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.123006,0.015921,0.186096,0.018253,1.000000,0.000000,0.656250,0.104939
oracle_mechanics_preserving_planner,recovery_cost_pressure,4,48,0.524504,0.016395,0.188701,0.007176,0.162846,0.008490,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.122611,0.015782,0.188115,0.018442,1.000000,0.000000,0.670139,0.103159
oracle_mechanics_preserving_planner,recovery_cost_pressure,5,48,0.524422,0.016421,0.188910,0.007134,0.162661,0.008536,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.122550,0.015874,0.188044,0.018630,1.000000,0.000000,0.666667,0.104304
oracle_mechanics_preserving_planner,recovery_cost_pressure,6,48,0.524724,0.016172,0.188673,0.007211,0.162181,0.008129,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.122182,0.015806,0.188830,0.018134,1.000000,0.000000,0.704861,0.102122
oracle_mechanics_preserving_planner,recovery_cost_pressure,7,48,0.525073,0.016259,0.188955,0.006803,0.161217,0.008760,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.122211,0.015780,0.189710,0.018205,1.000000,0.000000,0.656250,0.102661
oracle_mechanics_preserving_planner,recovery_cost_pressure,8,48,0.524615,0.016508,0.188314,0.007050,0.163248,0.008324,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.122528,0.015908,0.188161,0.018659,1.000000,0.000000,0.649306,0.105314
oracle_mechanics_preserving_planner,recovery_cost_pressure,9,48,0.523906,0.016363,0.189901,0.006916,0.162289,0.008804,1.000000,0.000000,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.261175,0.012625,0.122774,0.015897,0.187222,0.018684,1.000000,0.000000,0.656250,0.105837
physics_aware_tamp,combined_adversarial_abstraction,0,48,0.645156,0.027020,0.179845,0.016763,0.147577,0.011879,0.312500,0.055555,0.861111,0.093966,0.281250,0.060080,0.052083,0.042570,0.412046,0.017106,0.078129,0.029782,0.261531,0.037845,0.913194,0.057533,0.815972,0.071632
physics_aware_tamp,combined_adversarial_abstraction,1,48,0.658686,0.025659,0.172103,0.014379,0.143219,0.010967,0.399306,0.047390,0.868056,0.094280,0.312500,0.067122,0.062500,0.051121,0.417630,0.015897,0.063186,0.026577,0.280344,0.034837,0.930556,0.051314,0.822917,0.070411
physics_aware_tamp,combined_adversarial_abstraction,2,48,0.662153,0.028161,0.174495,0.017679,0.140353,0.011774,0.319444,0.051314,0.871528,0.094421,0.246528,0.051457,0.045139,0.038588,0.416165,0.018517,0.063701,0.030908,0.285103,0.038700,0.916667,0.063034,0.854167,0.071225
physics_aware_tamp,combined_adversarial_abstraction,3,48,0.637406,0.027104,0.173820,0.018058,0.143906,0.013284,0.378472,0.051227,0.871528,0.094421,0.329861,0.049106,0.041667,0.037037,0.416074,0.018818,0.079892,0.031339,0.258227,0.038457,0.913194,0.065960,0.833333,0.074710
physics_aware_tamp,combined_adversarial_abstraction,4,48,0.640992,0.024071,0.174199,0.015493,0.142787,0.011171,0.302083,0.051150,0.857639,0.094295,0.267361,0.065057,0.052083,0.041444,0.417958,0.016561,0.079779,0.027623,0.261607,0.033357,0.909722,0.057508,0.833333,0.068085
physics_aware_tamp,combined_adversarial_abstraction,5,48,0.644270,0.024300,0.173936,0.014704,0.142559,0.010946,0.340278,0.059130,0.857639,0.093792,0.347222,0.075235,0.059028,0.047140,0.417156,0.015527,0.076375,0.026633,0.265539,0.033649,0.916667,0.052378,0.826389,0.065937
physics_aware_tamp,combined_adversarial_abstraction,6,48,0.648018,0.031638,0.184601,0.020931,0.151500,0.014906,0.340278,0.070781,0.861111,0.093966,0.291667,0.060350,0.027778,0.035516,0.407031,0.022110,0.081153,0.036717,0.260916,0.045010,0.888889,0.078617,0.781250,0.089755
physics_aware_tamp,combined_adversarial_abstraction,7,48,0.659175,0.027338,0.176265,0.017107,0.143436,0.011738,0.329861,0.052818,0.861111,0.094468,0.364583,0.075751,0.055556,0.049912,0.414583,0.018153,0.066384,0.029867,0.279543,0.037641,0.916667,0.059957,0.815972,0.077347
physics_aware_tamp,combined_adversarial_abstraction,8,48,0.656704,0.025425,0.174838,0.016440,0.143851,0.012133,0.305556,0.051772,0.854167,0.093608,0.232639,0.065057,0.062500,0.054697,0.418601,0.016503,0.070503,0.029033,0.275913,0.036374,0.916667,0.055021,0.840278,0.065216
physics_aware_tamp,combined_adversarial_abstraction,9,48,0.654115,0.026039,0.172805,0.017061,0.141659,0.011517,0.347222,0.064395,0.871528,0.094421,0.270833,0.044172,0.045139,0.036053,0.419020,0.017386,0.068672,0.030094,0.275905,0.036264,0.916667,0.061515,0.854167,0.067122
physics_aware_tamp,geometry_tolerance_shift,0,48,0.693093,0.032189,0.159626,0.020483,0.128647,0.014205,0.368056,0.063749,0.871528,0.094421,0.034722,0.019351,0.006944,0.013611,0.394797,0.024284,0.068577,0.033560,0.342070,0.043582,0.878472,0.090062,0.864583,0.091581
physics_aware_tamp,geometry_tolerance_shift,1,48,0.697947,0.030299,0.155012,0.018591,0.126683,0.013882,0.409722,0.053236,0.875000,0.094551,0.076389,0.045577,0.013889,0.016372,0.397418,0.022873,0.063507,0.031350,0.349913,0.040946,0.888889,0.084978,0.878472,0.085204
physics_aware_tamp,geometry_tolerance_shift,2,48,0.704690,0.028356,0.151227,0.016856,0.123806,0.012930,0.361111,0.053569,0.875000,0.094551,0.100694,0.039794,0.020833,0.020917,0.401360,0.021836,0.057761,0.028687,0.359266,0.037853,0.895833,0.079984,0.892361,0.079904
physics_aware_tamp,geometry_tolerance_shift,3,48,0.695688,0.032521,0.158169,0.021059,0.127944,0.014773,0.368056,0.050501,0.875000,0.094551,0.041667,0.022810,0.000000,0.000000,0.394965,0.025184,0.067423,0.034478,0.345945,0.044236,0.875000,0.094551,0.864583,0.094629
physics_aware_tamp,geometry_tolerance_shift,4,48,0.700189,0.029947,0.155298,0.018642,0.126232,0.013468,0.381944,0.053236,0.871528,0.094421,0.083333,0.027510,0.017361,0.022264,0.399731,0.022573,0.062027,0.031046,0.351342,0.040471,0.888889,0.083292,0.875000,0.083951
physics_aware_tamp,geometry_tolerance_shift,5,48,0.695712,0.031085,0.156809,0.019122,0.127302,0.014219,0.375000,0.058762,0.875000,0.094551,0.020833,0.015759,0.006944,0.013611,0.395117,0.024058,0.065244,0.032102,0.347156,0.041763,0.881944,0.090177,0.871528,0.090324
physics_aware_tamp,geometry_tolerance_shift,6,48,0.697113,0.030143,0.155360,0.018743,0.127267,0.013438,0.364583,0.055582,0.875000,0.094551,0.083333,0.032259,0.010417,0.011534,0.396409,0.023492,0.063396,0.031026,0.348880,0.040298,0.885417,0.087080,0.875000,0.086723
physics_aware_tamp,geometry_tolerance_shift,7,48,0.695225,0.031577,0.156910,0.019446,0.127704,0.014143,0.406250,0.063710,0.875000,0.094551,0.013889,0.013170,0.010417,0.015088,0.395925,0.023756,0.065405,0.032384,0.345982,0.042461,0.885417,0.087622,0.868056,0.088589
physics_aware_tamp,geometry_tolerance_shift,8,48,0.693270,0.031683,0.159945,0.020011,0.129416,0.014594,0.385417,0.057670,0.868056,0.094280,0.041667,0.024797,0.003472,0.006806,0.393743,0.024499,0.069616,0.033386,0.341950,0.043063,0.871528,0.091882,0.861111,0.091930
physics_aware_tamp,geometry_tolerance_shift,9,48,0.692209,0.031806,0.159591,0.020105,0.128583,0.014269,0.343750,0.056217,0.875000,0.094551,0.003472,0.006806,0.006944,0.013611,0.394758,0.024253,0.067522,0.033354,0.341268,0.042949,0.881944,0.090177,0.864583,0.092608
physics_aware_tamp,language_ambiguity_shift,0,48,0.694233,0.028938,0.155846,0.018246,0.128446,0.012601,0.343750,0.052744,0.850694,0.093918,0.072917,0.025561,0.003472,0.006806,0.384519,0.023957,0.076896,0.028971,0.349863,0.037814,0.854167,0.091565,0.840278,0.090700
physics_aware_tamp,language_ambiguity_shift,1,48,0.689227,0.029025,0.157701,0.017816,0.129846,0.013229,0.347222,0.054877,0.847222,0.093714,0.041667,0.020633,0.006944,0.009522,0.382601,0.023481,0.081647,0.029381,0.343579,0.038350,0.854167,0.088944,0.843750,0.088828
physics_aware_tamp,language_ambiguity_shift,2,48,0.690893,0.029530,0.160286,0.017393,0.132397,0.013372,0.357639,0.046635,0.826389,0.092251,0.038194,0.024296,0.010417,0.011534,0.383117,0.023825,0.085531,0.029185,0.341692,0.038895,0.836806,0.085065,0.829861,0.085065
physics_aware_tamp,language_ambiguity_shift,3,48,0.695780,0.029221,0.154478,0.017738,0.129110,0.013322,0.368056,0.060709,0.850694,0.093918,0.065972,0.028754,0.006944,0.009522,0.386016,0.023813,0.075727,0.029088,0.351096,0.038431,0.857639,0.089138,0.850694,0.088739
physics_aware_tamp,language_ambiguity_shift,4,48,0.689520,0.030176,0.159686,0.018388,0.132598,0.013615,0.368056,0.061483,0.836806,0.092523,0.062500,0.041976,0.003472,0.006806,0.382419,0.024481,0.085259,0.030029,0.340815,0.039949,0.840278,0.090177,0.829861,0.089930
physics_aware_tamp,language_ambiguity_shift,5,48,0.696223,0.029686,0.154317,0.017208,0.127582,0.012950,0.357639,0.063026,0.850694,0.093918,0.041667,0.024797,0.013889,0.019043,0.387248,0.023550,0.073523,0.028361,0.352216,0.038663,0.864583,0.085158,0.857639,0.085343
physics_aware_tamp,language_ambiguity_shift,6,48,0.696766,0.031105,0.155036,0.019363,0.127049,0.013893,0.364583,0.056427,0.857639,0.093792,0.090278,0.033635,0.000000,0.000000,0.386148,0.025118,0.074212,0.030844,0.353188,0.041375,0.857639,0.093792,0.854167,0.093608
physics_aware_tamp,language_ambiguity_shift,7,48,0.696320,0.030457,0.154848,0.018281,0.126489,0.014042,0.315972,0.057739,0.854167,0.094614,0.034722,0.019351,0.006944,0.009522,0.386418,0.024236,0.074398,0.030151,0.353141,0.040538,0.861111,0.089848,0.857639,0.089667
physics_aware_tamp,language_ambiguity_shift,8,48,0.697172,0.029862,0.155164,0.017363,0.128259,0.013399,0.368056,0.069432,0.843750,0.092990,0.045139,0.021175,0.006944,0.009522,0.385652,0.024198,0.076702,0.028709,0.352857,0.039063,0.850694,0.088204,0.850694,0.088204
physics_aware_tamp,language_ambiguity_shift,9,48,0.698542,0.028642,0.152819,0.016962,0.127311,0.013091,0.392361,0.067027,0.854167,0.093608,0.003472,0.006806,0.003472,0.006806,0.386312,0.024536,0.071760,0.027639,0.355992,0.037099,0.857639,0.091236,0.854167,0.091047
physics_aware_tamp,mechanics_ood_shift,0,48,0.680725,0.030247,0.162227,0.018185,0.143680,0.014363,0.385417,0.047804,0.871528,0.094421,0.121528,0.025250,0.024306,0.021726,0.402047,0.021171,0.068080,0.033182,0.314325,0.041766,0.895833,0.076970,0.843750,0.086124
physics_aware_tamp,mechanics_ood_shift,1,48,0.682247,0.030082,0.160822,0.019317,0.140670,0.014291,0.378472,0.056496,0.875000,0.094551,0.131944,0.054118,0.017361,0.017506,0.402683,0.021982,0.067252,0.034045,0.318561,0.041859,0.892361,0.082238,0.836806,0.085065
physics_aware_tamp,mechanics_ood_shift,2,48,0.685023,0.030069,0.161102,0.019207,0.141837,0.014615,0.364583,0.058888,0.871528,0.094421,0.190972,0.050530,0.013889,0.013170,0.401237,0.022558,0.067714,0.034170,0.320942,0.041869,0.885417,0.084320,0.840278,0.086973
physics_aware_tamp,mechanics_ood_shift,3,48,0.690549,0.028287,0.156627,0.017448,0.138653,0.013048,0.343750,0.054508,0.875000,0.094551,0.159722,0.036339,0.024306,0.021726,0.405210,0.021241,0.059693,0.031059,0.329687,0.038540,0.899306,0.077041,0.854167,0.078793
physics_aware_tamp,mechanics_ood_shift,4,48,0.693359,0.026199,0.154091,0.015350,0.136992,0.012375,0.375000,0.046136,0.875000,0.094551,0.125000,0.038293,0.038194,0.034028,0.408465,0.018900,0.056000,0.028184,0.333797,0.035687,0.913194,0.068077,0.854167,0.074472
physics_aware_tamp,mechanics_ood_shift,5,48,0.682632,0.030304,0.162078,0.018737,0.141286,0.014676,0.364583,0.061250,0.875000,0.094551,0.107639,0.039496,0.017361,0.020027,0.401146,0.022215,0.066958,0.033611,0.318419,0.041915,0.892361,0.082811,0.840278,0.086427
physics_aware_tamp,mechanics_ood_shift,6,48,0.682260,0.029906,0.162797,0.019058,0.141713,0.013724,0.399306,0.059752,0.871528,0.094421,0.097222,0.027222,0.020833,0.023068,0.401897,0.021779,0.066875,0.033477,0.317007,0.041214,0.892361,0.080494,0.833333,0.085348
physics_aware_tamp,mechanics_ood_shift,7,48,0.688912,0.029119,0.157001,0.017731,0.140416,0.013956,0.361111,0.059429,0.875000,0.094551,0.131944,0.048591,0.024306,0.025714,0.404824,0.021336,0.061622,0.032210,0.326726,0.040066,0.899306,0.078259,0.840278,0.084209
physics_aware_tamp,mechanics_ood_shift,8,48,0.691798,0.029401,0.155766,0.018135,0.138678,0.013856,0.357639,0.056705,0.875000,0.094551,0.121528,0.045350,0.027778,0.031266,0.406615,0.021034,0.059812,0.032313,0.330828,0.040600,0.902778,0.077098,0.833333,0.090721
physics_aware_tamp,mechanics_ood_shift,9,48,0.689015,0.029896,0.158635,0.018907,0.141248,0.015208,0.354167,0.059661,0.875000,0.094551,0.125000,0.029979,0.013889,0.016372,0.403606,0.022831,0.063292,0.034310,0.325794,0.041859,0.888889,0.084978,0.836806,0.087801
physics_aware_tamp,nominal_abstraction,0,48,0.736611,0.028582,0.131421,0.015351,0.116629,0.012370,0.416667,0.045621,0.871528,0.094421,0.000000,0.000000,0.006944,0.009522,0.390305,0.024293,0.054687,0.024935,0.412486,0.035665,0.878472,0.089535,0.878472,0.089535
physics_aware_tamp,nominal_abstraction,1,48,0.735365,0.029746,0.132157,0.016250,0.117848,0.013559,0.430556,0.055732,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.389375,0.025196,0.056054,0.026766,0.410326,0.037703,0.875000,0.094551,0.878472,0.092139
physics_aware_tamp,nominal_abstraction,2,48,0.737006,0.029281,0.130735,0.015960,0.117134,0.012740,0.381944,0.059130,0.875000,0.094551,0.000000,0.000000,0.003472,0.006806,0.390360,0.024594,0.054673,0.025848,0.412892,0.036802,0.878472,0.092139,0.878472,0.092139
physics_aware_tamp,nominal_abstraction,3,48,0.736651,0.029359,0.131518,0.016341,0.116821,0.012861,0.447917,0.056006,0.875000,0.094551,0.003472,0.006806,0.000000,0.000000,0.389672,0.025170,0.055098,0.026466,0.412597,0.036936,0.875000,0.094551,0.875000,0.094551
physics_aware_tamp,nominal_abstraction,4,48,0.734696,0.029599,0.132692,0.016511,0.118620,0.013179,0.447917,0.054290,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.389686,0.025169,0.056119,0.027037,0.408660,0.037452,0.875000,0.094551,0.875000,0.094551
physics_aware_tamp,nominal_abstraction,5,48,0.738028,0.028630,0.130951,0.015833,0.116601,0.012401,0.375000,0.057129,0.875000,0.094551,0.017361,0.014556,0.003472,0.006806,0.391269,0.024533,0.053542,0.025608,0.413791,0.035937,0.878472,0.092139,0.878472,0.092139
physics_aware_tamp,nominal_abstraction,6,48,0.736109,0.029009,0.131514,0.015959,0.118000,0.012675,0.440972,0.050996,0.875000,0.094551,0.027778,0.022462,0.000000,0.000000,0.389647,0.025171,0.054522,0.026012,0.411219,0.036328,0.875000,0.094551,0.875000,0.094551
physics_aware_tamp,nominal_abstraction,7,48,0.735268,0.029708,0.131280,0.015957,0.119367,0.013751,0.420139,0.055012,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.389375,0.025196,0.056107,0.026764,0.409644,0.037702,0.875000,0.094551,0.875000,0.094551
physics_aware_tamp,nominal_abstraction,8,48,0.736139,0.028947,0.130708,0.015424,0.117986,0.013263,0.406250,0.064449,0.871528,0.094421,0.000000,0.000000,0.006944,0.013611,0.390380,0.024333,0.055626,0.025894,0.411419,0.036672,0.878472,0.090062,0.878472,0.090062
physics_aware_tamp,nominal_abstraction,9,48,0.735828,0.029315,0.132040,0.016400,0.118268,0.012940,0.423611,0.061483,0.875000,0.094551,0.000000,0.000000,0.000000,0.000000,0.390078,0.025136,0.055445,0.026649,0.410259,0.037028,0.875000,0.094551,0.875000,0.094551
physics_aware_tamp,object_affordance_transfer,0,48,0.683861,0.031444,0.160687,0.019773,0.134704,0.014555,0.347222,0.056575,0.871528,0.094421,0.114583,0.032487,0.010417,0.011534,0.397324,0.023565,0.069850,0.033525,0.326800,0.042936,0.881944,0.086973,0.854167,0.087874
physics_aware_tamp,object_affordance_transfer,1,48,0.680626,0.030762,0.163073,0.019071,0.134530,0.013285,0.350694,0.062461,0.864583,0.094128,0.111111,0.049912,0.013889,0.013170,0.395027,0.023118,0.071949,0.031613,0.323271,0.041339,0.878472,0.084086,0.847222,0.085809
physics_aware_tamp,object_affordance_transfer,2,48,0.687022,0.030061,0.158522,0.018775,0.132065,0.014069,0.302083,0.053853,0.875000,0.094551,0.114583,0.032487,0.010417,0.011534,0.398286,0.023593,0.065991,0.031888,0.332712,0.040650,0.885417,0.087080,0.854167,0.087874
physics_aware_tamp,object_affordance_transfer,3,48,0.678588,0.027341,0.161892,0.016079,0.134418,0.011612,0.302083,0.054724,0.854167,0.093608,0.131944,0.046604,0.027778,0.024477,0.396711,0.020239,0.074557,0.027341,0.321291,0.036055,0.881944,0.074047,0.864583,0.073854
physics_aware_tamp,object_affordance_transfer,4,48,0.683806,0.031299,0.161521,0.019550,0.133263,0.014016,0.371528,0.044825,0.864583,0.094128,0.097222,0.045448,0.013889,0.016372,0.396236,0.023476,0.071681,0.032408,0.327756,0.042442,0.878472,0.084647,0.847222,0.086905
physics_aware_tamp,object_affordance_transfer,5,48,0.681232,0.030684,0.162875,0.019384,0.135109,0.014151,0.305556,0.061000,0.864583,0.094128,0.138889,0.041646,0.010417,0.015088,0.395091,0.023736,0.072891,0.032488,0.323547,0.041658,0.875000,0.087267,0.843750,0.088828
